"","MCS.F.1","MCS.F.2","MCS.F.3","MCS.F.4","MCS.M.1","MCS.M.2","MCS.M.3","PR.F.1","PR.F.2","PR.F.4","PR.M.1","PR.M.2","PR.M.3"
"ENSMUSG00000038279_Nop2",4.45746104708192,4.30899766829584,4.45852984372406,3.91240287191092,4.29305210815773,4.25141599331741,4.03183519367817,3.84542598242261,4.21862444327208,4.02712727589928,3.95950793524878,3.85975264739885,3.83699394632365
"ENSMUSG00000038271_Iffo1",4.68486816328348,4.64497393603857,4.70578174509241,4.42016298630898,4.58262273594685,4.42122392733835,4.4439654951652,4.41308641027442,4.55812142778737,4.60125077900574,4.6680557036506,4.36426636173224,3.96483343447065
"ENSMUSG00000057666_Gapdh",5.98524520234983,5.68327080300184,5.72796719920551,5.94656710377834,6.09773191974922,5.81242892477431,6.05994869408953,5.18435196561569,6.22315330571402,5.75157240988746,5.73351238510691,5.83837739502716,5.83634009699172
"ENSMUSG00000038252_Ncapd2",5.05483434257164,5.03167231765659,5.17157684205212,4.97644789266955,5.12471946574237,4.97828603933447,4.88055797958642,4.86689122208276,5.08236977683973,4.88268702282845,5.24074072224165,5.08793040815485,4.91268073001779
"ENSMUSG00000030335_Mrpl51",2.99723387481728,3.0194868618868,3.00887632232231,2.86204291557298,2.9167047221485,3.01640389647179,2.87044343434046,2.77520004263725,3.01888704038349,2.99536077050527,2.84692322753885,2.83064797825798,2.77399537959965
"ENSMUSG00000030337_Vamp1",5.26045508258141,4.94399988900276,5.22631317160926,5.17523577802721,5.15083800327906,5.19315234717309,5.2600709702961,5.03294862227334,5.2349148606579,5.20878720546498,5.34192769085407,5.3259236926732,4.99366422124942
"ENSMUSG00000038213_Tapbpl",-1.52667753658739,-1.3423944205411,-0.895313938989873,-0.397555781968373,-0.714470057507397,-1.13126411037581,-0.509221466970509,-0.326286150278175,-0.812712305595055,-0.260417724972441,-0.415099547276677,-0.751221851218922,-0.702058117147476
"ENSMUSG00000108129_4930417O13Rik",-2.13119547309802,-1.98137694564657,-2.27282324531312,-1.70209726511404,-2.2946561512701,-2.08796532695478,-1.54776386955749,-0.959931580277626,-1.17575117562818,-1.68035340499595,-1.5764889065515,-2.05599931149576,-1.94918103020854
"ENSMUSG00000030339_Ltbr",2.34068060901974,2.07194769870569,2.39561026973672,2.32521930710481,2.31905188747253,2.343755527492,2.59715763432729,1.87347659874902,2.52663482973215,2.50706835845346,2.45526183256123,2.28084345663518,2.0470091362043
"ENSMUSG00000030340_Scnn1a",0.740648243909738,0.227139808058771,0.290027160555966,-0.675167033994232,0.396546683992664,0.233583146733633,-0.0394545619717766,0.271539593313482,0.603350142466398,0.703207552657479,-0.0117929556905663,0.197398218322578,-0.409211768425912
"ENSMUSG00000030341_Tnfrsf1a",1.96764421907744,1.98032650348231,2.30885961700345,2.14624187756231,1.90690099035876,1.86304695752209,2.05588430068923,1.9102133973004,2.16854165162608,2.29023656270769,2.01794202259671,2.21369207271889,1.96904630624218
"ENSMUSG00000030342_Cd9",1.27364362247985,1.59863184889799,1.51226211169109,1.5287120385775,0.991688368431,-0.0672613228721192,1.19854585573406,0.877436483822812,1.49979874041675,1.49468810516527,0.262065649374171,0.941232895221674,0.715773366761501
"ENSMUSG00000001930_Vwf",3.43550516916211,3.92711019265574,3.88342263450743,4.05301330092765,3.38841029535023,1.84093672971113,2.89396134163934,2.96175823398472,4.3012711302844,3.98668154541959,2.28670320507812,3.7118631687248,3.1847502504146
"ENSMUSG00000049107_Ntf3",1.27364362247985,1.59863184889799,1.71271137175023,1.38929925807409,1.41805887266284,0.424093310328606,1.05987757157234,1.47618836505826,1.5422435791341,1.39930377473031,0.983095608143597,1.73753158530621,1.1604356664452
"ENSMUSG00000045534_Kcna5",-1.59901052294261,-1.73558497773893,-1.97614446017136,-1.0192403302131,-1.4962537753114,-2.47484246850465,-1.82650824481685,-2.32861660549347,-1.3984952899441,-1.76622365909309,-1.65281532048906,-1.51050774970625,-1.56484238992497
"ENSMUSG00000000399_Ndufa9",6.0203745606774,6.03696983758923,5.84345629262174,5.83412081529818,5.99740413364326,6.00742424900715,5.96390739235908,5.77417237527253,6.04135589412029,5.91092850634022,5.85476555658933,5.88390449791834,5.84777195781552
"ENSMUSG00000030347_D6Wsu163e",4.34749477003906,4.5010504223162,4.43193591880753,4.42908987365055,4.43816578031614,4.3584056128202,4.19219286138942,4.42794175258455,4.53728734770765,4.62779496411266,4.42050919227138,4.48451340978059,4.5089901889631
"ENSMUSG00000000183_Fgf6",-0.952321470634177,-1.17982587491766,-0.960136271409365,-0.803125451782876,-0.116645280842588,-1.31764351639854,-0.335076851674536,-1.36557867777947,-1.56872809308781,-0.693157790825591,-0.350111161066264,-0.647687878960844,-0.371837575292892
"ENSMUSG00000038028_Tigar",5.73792991787325,5.69641757139824,5.68224149250179,5.6208360685643,5.81669534593755,5.82163161044248,5.59564797979704,5.50269619263995,5.65258443084591,5.58816863719207,5.39739019363509,5.58698520562371,5.49824149783794
"ENSMUSG00000000184_Ccnd2",4.03738057480266,4.12871470533488,4.15995642612216,3.94761903934556,4.10958713983414,3.79995327012628,3.98879727463567,4.10776482349804,4.2300296015373,4.02233323385951,3.85313568299134,4.0660919561794,3.81082110573191
"ENSMUSG00000097166_9330179D12Rik",5.24568738190699,5.17662844901884,4.98832427245622,5.01253025217624,5.02605935276095,4.70138571269941,4.60403523511261,5.09409930136059,5.22843071537404,5.22765257313529,4.97986781752074,5.07379898105715,4.5952663498554
"ENSMUSG00000037997_Parp11",3.98112206141079,4.16131861063473,4.07757947842361,4.37097942528729,4.20785755261604,4.09906427395312,4.06588214504234,4.43636234293699,4.33787542306181,4.29830006838592,4.41116683831944,4.3888265759418,4.36560217826753
"ENSMUSG00000061414_Cracr2a",5.7420532817944,5.49972549846235,5.87747595044584,6.14382370780148,6.06863333864348,5.86678457433439,5.75182385632165,5.99332019692578,6.02274003178858,5.92512411660329,6.22935490657222,6.40146361027904,5.9211262364332
"ENSMUSG00000030351_Tspan11",-0.905702727052031,-0.420511949279697,-0.284383925256292,0.211378867851687,-0.920552957104218,-1.92755059921259,-1.54776386955749,-1.36557867777947,-0.47979925588878,-0.534047583284535,-1.73340649609853,-0.921945564324205,-1.33168763501143
"ENSMUSG00000030352_Tspan9",6.80812384568858,6.96144785658066,7.19681869651693,7.31839127455619,6.66487849947131,7.00819864852762,7.52911227873338,6.70732716467816,6.74009271354749,6.9895211303495,6.78156603788161,6.9581277865155,7.23793430003867
"ENSMUSG00000107879_9330102E08Rik",1.01959361893236,1.15632776707447,1.30720720697216,1.23495919205004,1.34754040119012,1.57232766689339,1.66286158100187,0.448476531220242,1.18851754559324,1.10498106022056,1.68738091250849,1.71828009020617,1.38446073046571
"ENSMUSG00000056771_Gm10010",1.59870919684764,1.98032650348231,1.95170281403892,1.60631987621315,1.88895607638251,2.15951262417237,2.23230058868448,1.92225401568924,1.94159128611072,1.98982418769905,2.20796431765071,2.14326183685676,2.03314386292535
"ENSMUSG00000030353_Tead4",0.536336117006145,0.794920889227794,0.931831592417051,0.58812494406733,0.304780608073632,-0.818153925390737,0.0470027557847232,0.153926450908769,0.291257740378447,0.497508147715317,-0.228307999852059,-0.0774696522744121,-0.198242286267949
"ENSMUSG00000001521_Tulp3",4.63449534420029,4.65847271399332,4.77587504792431,4.78529211172289,4.84942165927555,4.8787054010329,4.96625528934849,4.62682286701304,4.60642893008889,4.63199707562715,4.76932866576166,4.68870616807506,4.65872452690585
"ENSMUSG00000048668_Rhno1",2.12748313756375,2.14281058042463,2.07814384050097,2.13755427805078,2.07504786224982,2.15951262417237,2.09699431669353,2.19461141066586,1.95736124474412,2.21380065914367,2.25572140388815,2.0692160399905,1.92467574757806
"ENSMUSG00000001517_Foxm1",-1.45779864793609,-0.667580796003447,-1.73019181837612,-2.31450227075277,-2.06743428937505,-2.08796532695478,-3.29810004386559,-0.87413223221713,-2.9883905157128,-1.76622365909309,-2.34319577467543,-1.6043381700799,-1.94918103020854
"ENSMUSG00000001518_Itfg2",4.3606652451707,4.19134583321754,4.25761498549358,4.16839026140479,4.04217715511893,4.12216626608258,4.09153604289671,4.08384426098849,4.21206649871179,4.32190177000323,4.19411593052437,4.01966676252454,3.93531825531392
"ENSMUSG00000030357_Fkbp4",4.95495394674179,5.03063460724105,5.20614503283173,5.03258333708164,5.15318913489314,4.90957346195184,4.91545010186111,4.4045284562483,4.90466745553268,4.72934176642148,4.90363738996917,4.86317371290362,4.50648355881509
"ENSMUSG00000059659_Gm10069",5.03928112039282,4.65443632587345,4.45697899196624,4.28508665206214,4.91129123613959,4.79636315461236,4.41783932516458,3.97245265008704,4.32881104955558,4.21111034339602,3.93689991312595,4.03919246568191,4.19707747495992
"ENSMUSG00000037827_Gm5884",-1.26893660108414,-1.62679472845433,-0.71668106345419,-1.83257902341431,-1.54420865548058,-2.26847431210727,-1.54776386955749,-2.57712732141902,-1.56872809308781,-1.52257496513007,-1.3691071349275,-1.8125653928214,-1.33168763501143
"ENSMUSG00000107872_Gm44511",3.84802298364794,-0.779614786819462,1.43873925189495,2.16346168981581,3.05790969688116,2.35939441423674,1.39264556304048,0.852484249013656,2.54240390734209,1.5841552594033,3.18236500574087,1.87426911164252,2.49427762419278
"ENSMUSG00000030155_Clec2e",-0.692839942251834,-1.03373507422369,-1.17415620619416,-1.47195906004623,-0.172078409698757,-1.13126411037581,-0.0847071328714107,0.194205635623123,-0.522907446370758,-0.572210457771657,-0.591662066032549,-1.18641876640823,-1.65175954118359
"ENSMUSG00000030157_Clec2d",4.03738057480266,4.00736885487105,3.85544266437326,4.01082377675079,4.42031701601145,3.89690731589408,4.57158878515562,3.99827622413519,4.40410154001673,4.30226059615756,4.43210269743443,4.68499228600763,4.93055468237327
"ENSMUSG00000097354_2310001H17Rik",2.27642927806732,2.48341467686416,2.54906343445137,2.18891206067802,3.08968021751531,2.66016530009082,3.30259360744661,3.07933404925098,2.75131367460544,2.84056647573126,3.7175982200763,2.8216558608429,2.81913411897381
"ENSMUSG00000033082_Clec1a",-0.472990658095405,0.13744226919301,0.14346413406716,-0.675167033994232,-0.0808388706187944,-0.818153925390737,-0.936992366551105,0.0258672101008319,-0.107534498488557,-0.46062303460651,-1.13212702996998,-0.18210667523955,-0.447579978438524
"ENSMUSG00000030161_Gabarapl1",4.56585229056668,4.55401185513035,4.30665761520364,4.74725248275245,4.61300238583796,4.34275594537822,4.38709383587605,4.66315008506215,4.65558982713051,4.96493825890573,4.58428983248745,4.87082217884956,5.1797949013954
"ENSMUSG00000030187_Klra2",-2.49531821687468,-2.45253613529467,-1.62133874274826,-1.83257902341431,-2.46882021570695,-2.08796532695478,-2.92453958985546,-0.87413223221713,-1.98468939168752,-1.95500832888049,-1.65281532048906,-2.05599931149576,-1.84308023068245
"ENSMUSG00000030188_Magohb",0.696001943563864,1.28721809626024,1.47596899161392,1.00593848711356,0.966241436278625,1.29174842403634,1.14074059383434,1.24648037796866,1.14786385317093,1.12896540515428,0.931751495551258,0.957743477200958,1.25903262900527
"ENSMUSG00000032899_Styk1",-0.692839942251834,-0.375797952523879,-0.55774931658878,-0.16484076968547,-0.486551184687877,-0.890293620572351,-0.638213963738883,-0.0194761873182703,-0.0123130395061158,-0.112488797862164,-0.415099547276677,-0.505111585227142,-0.371837575292892
"ENSMUSG00000030189_Ybx3",4.22190367752281,4.19320194475188,4.21053254470072,4.20211123456936,4.20785755261604,4.26393398254194,4.19692779819028,4.23870683268538,4.36325279122831,4.34256174912561,4.09986271399375,4.3502652579827,4.33060409822213
"ENSMUSG00000072704_Smim10l1",3.35881591081014,3.4062465447945,3.00887632232231,3.035734150271,3.33969817883475,3.28967510681643,3.04865414493814,3.37924407056968,3.32876457334959,3.14693787061222,3.20956563360736,3.2547544330369,3.43460559038095
"ENSMUSG00000107838_Gm45769",0.356775107920173,0.672529159585227,0.371312163520527,-0.00240572081256727,0.07012551870106,0.424093310328606,0.128570528588203,0.448476531220242,0.433348295118528,0.144412704215669,0.241128152360305,0.428184080591693,0.272119324682695
"ENSMUSG00000030199_Etv6",7.52839090931772,7.5354080547338,7.58490668561276,7.70249684117675,7.57377673058139,7.49685471304813,7.49995340166667,7.57598866444443,7.60708742842269,7.44967980874201,7.55106914843099,7.54087629236455,7.61289187964733
"ENSMUSG00000030201_Lrp6",6.93920782541209,7.19913179610241,7.19495918170784,7.12208889556681,7.12917381099932,7.16241662196866,7.18217326209585,7.38039128543917,7.25281550959116,7.26247236485749,7.21526504475595,7.13957826500498,7.19577022786047
"ENSMUSG00000107728_Gm38910",0.0606644573431894,-0.209632650127991,0.0803990836925032,0.426352047699151,-0.289775116661967,-0.198494720390964,0.279051889809665,0.153926450908769,0.21459482812868,0.120685907850742,0.19831891649711,0.707395513563232,-0.409211768425912
"ENSMUSG00000032718_Mansc1",1.26348013218305,1.706533027455,1.84191131118604,2.03836973815163,1.48529046174625,1.78413162517653,1.89036192569392,2.01512380653991,2.21519835496242,2.02859026493307,2.18622069406853,2.30685261044265,1.89431864091979
"ENSMUSG00000042992_Borcs5",4.51642386322356,4.66651176824517,4.42401996265616,4.71841389235445,4.77320904844719,4.73024049043132,4.68040600695802,4.6559574509565,4.90872861564392,4.78228867358164,4.71246746998022,4.77158856527413,4.73350919675706
"ENSMUSG00000030203_Dusp16",6.34226875231968,6.27640550777348,6.00234198018494,6.02697051351793,6.34893522790872,6.08531238467376,5.99686300041328,5.71829684082521,6.00007920696596,6.05442037289257,5.5435022782711,5.76346381055425,6.0029843305491
"ENSMUSG00000032652_Crebl2",4.23886218580224,4.53364612905696,4.49676902687357,4.62049647589371,4.53148788066502,4.36616724345695,4.40357292872912,4.70208109146132,4.43540479059605,4.6340935504989,4.52381090502899,4.78668474511293,4.48754371145697
"ENSMUSG00000032641_Gpr19",3.20799230319123,3.15897951148974,3.10310726674624,3.035734150271,3.34134869517346,3.29375048705395,3.12019467231186,3.47635524572839,3.23807180064554,3.44559537203865,3.41981766425693,3.36408208430416,3.12063466847532
"ENSMUSG00000100876_2810454H06Rik",0.634239496991669,0.197855929165072,0.544862809204027,0.509504807364731,0.494737777099456,0.39403782754626,0.348788555070087,0.720807484999832,1.12011067845104,0.924901827415995,0.957651950669671,0.764819238768311,0.816346196735131
"ENSMUSG00000003031_Cdkn1b",3.2394448349728,3.76684692820527,3.25718712743978,3.38676243988661,3.21019640867904,3.06966328837281,3.32439466744606,3.68154264008345,3.32876457334959,3.65210805515172,3.26507029850887,3.3232526023524,3.26405533635013
"ENSMUSG00000098318_Lockd",-0.952321470634177,-0.614665976705171,-1.73019181837612,-1.0192403302131,-1.81127441961219,-1.53172381492327,-1.54776386955749,-0.0194761873182703,-2.57150126755274,-1.85753025411664,-2.22195126355516,-1.11561820743387,-1.13102316901418
"ENSMUSG00000090698_Apold1",-1.15550051669359,-1.85325283259426,-1.33679492891093,-1.36933667993604,-1.36127027412122,-2.08796532695478,-2.92453958985546,-1.76818996936435,-0.923874864011297,-2.29454460847529,-2.62133394235804,-1.8125653928214,-1.74425074633417
"ENSMUSG00000030204_Ddx47",3.9450115644663,3.99038997176666,3.89949714440907,3.77070806961185,3.88809632190197,3.83672963931688,3.82717045352405,3.8359099022912,3.90565265962217,3.92808218734468,3.90563969087988,3.93255784971935,3.83299813157821
"ENSMUSG00000042770_Hebp1",3.11213318381116,2.93770576911444,3.10706788937158,2.98820465070368,3.28928366573408,3.28558818166843,3.12517148590716,3.31219636653747,2.89743879391005,3.49025671844124,3.44292323573544,3.60061400072433,3.43986991205393
"ENSMUSG00000030207_Fam234b",2.99723387481728,3.23662857615982,3.53219542359487,3.38309205789586,3.05388873334363,3.33388336193054,3.58498664790028,3.33489358681791,3.31658907165828,3.48096853891241,3.55320625356447,3.51952430654365,3.5191021247018
"ENSMUSG00000108276_Gm36640",-0.653792368416226,-1.3423944205411,-0.414601540887576,-1.47195906004623,-0.828605454828044,-0.447830027126441,-0.229660568044508,-1.1485447137463,-1.04432318438927,-0.324115018589805,-0.350111161066264,-1.26087400283546,-1.56484238992497
"ENSMUSG00000030208_Emp1",1.43629278261672,2.30951559898332,2.19439073187094,1.99092843071556,1.44900759897827,0.510676150109327,1.17953362424928,1.28428915877521,1.97296068573166,1.72456918569522,0.509754460585553,1.4989223338791,1.30591420949939
"ENSMUSG00000030213_Atf7ip",7.97454245170233,8.12816747557478,8.02864468806143,7.9355376439035,8.19537431562073,8.06436730883206,7.95325119631843,8.20031758624663,8.13923682640644,7.98055817129286,7.96509595134267,8.03843896837971,8.00383870978664
"ENSMUSG00000030214_Plbd1",5.57129593056772,5.88621606504114,6.06374784358114,6.54789814060824,6.20858985121045,6.08178141804414,6.69631458899818,6.17851618508,6.43895167471401,6.70812482709428,6.87287012397327,6.29381940939367,6.47851999553217
"ENSMUSG00000096010_Hist4h4",-1.32918473798401,-0.72251054998349,-1.73019181837612,-0.253474796620751,-1.31894357383107,-1.92755059921259,-0.509221466970509,-2.32861660549347,-1.04432318438927,-0.534047583284535,-1.07850114393305,-0.647687878960844,-0.954891539015748
"ENSMUSG00000060032_H2afj",-0.0115462920594688,-0.420511949279697,-0.203674983914027,0.0354980687387239,-0.249466542673237,-0.0672613228721192,0.00442164795866606,-0.164740544960862,-0.209487740885863,-0.229593575376453,0.282703627044463,-0.505111585227142,-0.409211768425912
"ENSMUSG00000030216_Wbp11",4.55963577465746,4.39053060723173,4.15613855775129,4.14474125669163,4.3783265857271,4.18495050962675,3.98879727463567,4.26494619397778,4.29662959548746,4.15673308998333,4.12436691710426,4.12026609235035,4.17672669944113
"ENSMUSG00000047515_BC049715",1.48958418459223,1.34178557800649,0.635400517248736,1.34470579308129,1.54952797594244,1.44619006563103,0.996109711289211,0.692965959284621,1.39947005651219,1.18723774866235,1.21553032794878,1.02195876578834,1.37349824336035
"ENSMUSG00000030217_Art4",1.73735193264322,1.56462250396125,1.69176593660146,2.48442366745559,2.15605719951786,1.74894299678953,2.38117883834307,2.42362641590642,2.57343421400761,2.89052803348987,2.72025992831023,2.5549012219182,2.76143569259168
"ENSMUSG00000030218_Mgp",1.74467715621256,1.51799248531303,1.65976633433549,2.27064328038353,1.39916586137933,0.565639681058362,1.17953362424928,1.22719780524191,2.7053595998453,2.16243464853144,0.594737336488997,1.82111895609049,1.21057627560556
"ENSMUSG00000030220_Arhgdib",-0.439398539197184,-0.466656231494758,-0.203674983914027,-0.347912695184756,-0.46331408708695,-1.92755059921259,-0.936992366551105,-0.384421003468081,-0.0433604126528701,-1.1321417609089,-1.50399848008119,-0.460554260393871,-0.900655690021226
"ENSMUSG00000064330_Pde6h",1.87054327367008,1.60979244090705,1.87015238218007,1.78383070519395,1.99342274190847,1.59892119147792,1.290021078182,1.71639278667549,1.62356125231985,1.74798933514819,1.67962054932913,1.5542552482558,1.48973410678576
"ENSMUSG00000030222_Rerg",1.96137024086441,2.11174485576129,2.02051394955029,2.04767362578979,2.27482394436706,2.05774377198674,2.15654299487661,2.36307992874045,2.55282167666322,2.42226426688206,2.19168739984838,2.23416769844125,2.17879140776868
"ENSMUSG00000030223_Ptpro",2.02892754259385,2.09595748493319,2.0619117164755,1.66794906041411,1.93340666430722,2.15951262417237,2.14678734332758,2.0374363184838,2.16854165162608,2.54767147186111,1.62409676993801,2.12144438404918,1.99788623916632
"ENSMUSG00000015766_Eps8",2.68710180381141,3.5751870344004,3.73007441789553,3.18653784363442,2.6176147096529,2.5823391383405,3.09504977498166,2.85901889283598,3.19880963957808,4.10022573080272,2.88791105116676,3.66487221390392,3.3222242627509
"ENSMUSG00000030224_Strap",3.54863902135969,3.55223049283088,3.76809163707157,3.3794123142092,3.62496868255496,3.50534552913179,3.67258046837128,3.43072537527144,3.41123189763838,3.52907765735614,3.50132117921296,3.46281631970516,3.35045222414381
"ENSMUSG00000030225_Dera",3.22642284304181,3.28616590603384,3.52333108953669,4.04374389566979,3.74205169418964,3.68053152221507,3.6691769495132,3.72686812284229,3.71241797231278,3.78068642103971,4.05557789575561,4.04113057976883,3.84296699383963
"ENSMUSG00000008540_Mgst1",2.66410706860435,2.20300447354799,2.45896325484206,2.30208191618333,3.08968021751531,2.44982655929656,2.87635895003806,2.41513094031252,3.17540337166764,2.28490914166409,3.1462197029084,3.09601045431492,2.92052604339606
"ENSMUSG00000030228_Pik3c2g",-1.39205895226896,-1.10493207548003,-1.62133874274826,-0.397555781968373,-0.889248131116382,-1.31764351639854,-0.85629978318824,-1.1485447137463,-0.867223187178846,-0.496868250553541,-0.629724023282893,-0.983658768742693,-1.33168763501143
"ENSMUSG00000030231_Plekha5",8.25420163629904,8.16267943641613,8.31765862897134,8.44309779642997,8.33073168231077,8.34379530736797,8.35901587472923,8.43047366541876,8.40441256617765,8.49130652587982,8.50279333738312,8.33896426896761,8.34553367944694
"ENSMUSG00000030232_Aebp2",6.0361318333139,6.15213825186106,6.09798234683952,5.84616808415084,5.96965958626642,5.93881749816156,5.91947819206515,6.09255527951145,5.99148878324597,6.10101506759145,5.85476555658933,5.88498400360567,5.66261157822125
"ENSMUSG00000079264_Gm11077",2.2302096831631,2.71292548995929,2.22387062721231,1.8597428891308,1.54952797594244,1.82975323364646,1.92502055548894,2.48984719255564,2.23474124718788,2.52073009396582,1.84139020006424,1.81206706169594,1.23500788301658
"ENSMUSG00000107638_Gm30524",1.71515042146275,2.25368961860971,1.96921572679345,1.59367170017663,0.949023985310116,1.70064857006713,1.1209457655044,2.26248365543227,1.84317041943966,2.29554438360853,1.30903813343356,1.5542552482558,1.51987433099053
"ENSMUSG00000100707_Gm28523",1.61478849547419,1.5414958802573,1.89785122527981,2.03836973815163,1.04127403431625,1.43146897998478,2.3389630180352,1.55563475324072,1.06294941069106,2.11518816328225,1.67181821672467,1.68891242921001,1.60669162459842
"ENSMUSG00000041741_Pde3a",9.6526816310086,9.85257024657843,10.0528680149796,10.0278719573999,9.62287102304969,10.0524463815301,10.1092196889191,10.3542356569302,10.0382735526052,10.4472014599396,9.94530366022951,10.1168098968785,10.2020595787387
"ENSMUSG00000030235_Slco1c1",2.53908510907443,2.94212758865998,2.42128625925454,2.26267539616456,2.05908811842971,2.75780444463149,2.39772524680962,2.95591308892395,2.94961871108794,2.46528933924171,2.4867329298786,2.43029789231523,2.19133101664718
"ENSMUSG00000030236_Slco1b2",-1.26893660108414,-1.10493207548003,-1.42555016446067,-1.70209726511404,-1.81127441961219,-0.966231292440972,-1.82650824481685,-1.62114452289091,-0.982842384202667,-1.19030915303428,-2.96621836433344,-2.71712207428962,-1.74425074633417
"ENSMUSG00000030237_Slco1a4",-1.75555902881351,-1.2588215003912,-2.27282324531312,-2.13537164534449,-1.40487641347256,-3.36739559950321,-2.38228197397392,-1.48770996581311,-1.98468939168752,-1.76622365909309,-3.71543585930436,-2.34901710645693,-2.32427716644463
"ENSMUSG00000041671_Pyroxd1",3.32500776570884,3.41581632516211,3.0131038806477,3.41219693247533,3.44323724731344,3.45164137455622,3.21660824333636,3.32585750349619,3.54248406476504,3.62706447175801,3.43141670559011,3.45702097082829,3.6083042738398
"ENSMUSG00000030243_Recql",2.75759082114283,2.98989360057971,2.62284275970125,2.90362738053103,2.791895704669,2.81563498742873,2.60430382269882,2.76186140316202,2.87270410585362,2.61714837985974,2.74277868375809,2.85729286331566,2.70133322429116
"ENSMUSG00000030245_Golt1b",2.36465022631978,2.32314097129341,2.35621860383333,2.42854272395188,2.43179785112696,2.54179287780997,2.3475055855067,2.56088372635229,2.61876305732996,2.53874679741708,2.44614253909265,2.53853040881904,2.5586051816274
"ENSMUSG00000030246_Ldhb",7.51158176579303,7.72182633267913,7.66416275347529,8.14738560774689,7.78295034605872,7.98420550352406,7.97270890713006,7.65905513413361,8.01570751078537,8.01021870138633,7.86333121668165,8.10573021219679,8.19507930468365
"ENSMUSG00000030247_Kcnj8",-0.343074760763192,-0.0256831126206759,-0.833279357025034,0.482316282735728,0.0541109248285725,-1.42071640417894,-0.85629978318824,-0.793150344602442,0.662268421345277,-0.425266144897044,-0.881953096287687,-0.218742956857021,0.0422447078518016
"ENSMUSG00000030249_Abcc9",7.96624375529589,8.04093025091097,8.01368994190988,8.22119304131091,8.15793201220605,8.14877048491448,8.18554465889338,8.19148361192725,8.19048864174499,8.19401797922606,8.08257910147953,8.31863503937434,8.26672308694193
"ENSMUSG00000030282_Cmas",3.96866414145988,3.94924574348226,3.86716700243863,4.18112816942951,4.05531022227375,3.9952810851898,3.77429390663651,4.13388618807619,4.17545506043854,4.09718945442292,4.05857288535224,4.37966542280045,4.22478979107276
"ENSMUSG00000030283_St8sia1",0.536336117006145,-0.332428234326929,-0.55774931658878,0.0354980687387239,0.132463274337709,0.718982854281206,0.0470027557847232,-0.216604865734248,-0.357703131673085,-0.291914858156424,-0.257808339850486,-0.334588253950967,0.224107894214138
"ENSMUSG00000030279_C2cd5",6.7281588729953,6.68070390320522,6.78106555894291,6.86682638250167,6.89244994913684,6.78138175980243,6.72364244138834,6.97634207030527,6.83384353313637,6.83725205217313,7.02856049796951,6.94835004705128,6.74330638411728
"ENSMUSG00000030275_Etnk1",5.6416497153029,5.76541128412528,5.74522406483386,5.68335416146288,5.64456569432314,5.6462719794243,5.53336568814975,5.81591378495205,5.69376498081084,5.86436190780468,5.73818977283716,5.74574645322678,5.69379291327354
"ENSMUSG00000041540_Sox5",4.55026048529517,5.32451952711719,5.15636802368954,4.6452228796147,4.53076475684663,3.36907252369703,3.80872863164377,4.46545328564572,5.16363444820225,4.83153517954093,3.56378470121051,4.80162459482774,4.47349473722877
"ENSMUSG00000030268_Bcat1",-1.75555902881351,-1.85325283259426,-0.960136271409365,-2.31450227075277,-1.36127027412122,-3.00508148255366,-1.98908050280377,-2.87754040044369,-1.1085410783801,-2.05955302115313,-2.78349477812631,-2.19508180783644,-3.05142097766067
"ENSMUSG00000030263_Lrmp",-0.343074760763192,0.283982498040906,-0.203674983914027,-0.00240572081256727,-0.583433553246043,-1.6519899906941,-0.85629978318824,0.949803810975881,-0.0433604126528701,0.120685907850742,-0.629724023282893,-0.111512330804051,-0.797942296467744
"ENSMUSG00000043541_Casc1",1.28373601366133,1.07812863553276,0.65717421031108,1.1161716394302,1.09704894999129,1.13703098963002,1.10087555486401,1.10575478571241,1.43369406946387,1.63528803101042,1.50619562477142,1.1850969112392,1.13469636403196
"ENSMUSG00000086863_Gm15543",3.47347599586816,3.44102967727948,3.5757180712169,3.71340118853019,3.99577055893294,3.6168966803991,3.43674490216911,3.35723924654945,4.14307071326701,3.64588779708899,3.72704113637642,3.75501197632169,4.07043027848905
"ENSMUSG00000040370_Etfrf1",4.56998180269253,4.59670804392705,4.21787676362405,4.57938966049775,4.84302797921058,4.71512572866709,4.72370425038759,4.58577718907724,5.00196669035276,4.61829522245745,4.68559739807024,4.86973202028265,4.92399527763228
"ENSMUSG00000030265_Kras",4.01635074343727,4.59810971560435,4.13689617822588,4.32005976532462,4.42421601039998,4.49564330338084,4.47158212242885,4.41095167629029,4.48792402080517,4.329683974319,4.14564795664177,4.18830662731552,4.12210327410373
"ENSMUSG00000054966_Lmntd1",3.35163770598383,3.41899219732409,3.30279477863022,3.25239490448525,3.24058559420337,2.77539830464744,2.53867687576367,3.26096879039644,3.78270005590732,3.35698402714958,2.72025992831023,3.17580160500595,2.85504340826771
"ENSMUSG00000085658_Gm15704",0.413028117698932,0.584756979776509,0.497370115795613,0.662681161763654,0.662568714970364,0.644347653367707,0.24287732525064,0.949803810975881,0.909275991535847,0.279119902547051,0.0853850463059826,0.404290329848349,0.341267402571067
"ENSMUSG00000030259_Rassf8",8.02373288586811,8.06469722207009,8.03736209393305,8.10581822461365,8.06434481141808,8.14553258573274,8.03865089439666,8.08052467512722,8.20108301758107,8.09922186148417,7.92668221071445,8.19776215291178,8.11733135977328
